sample_id	project	instrument	geo_loc_name	region	seq_region	sample_type
SRS5224964	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224965	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224966	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224967	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224968	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224969	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224970	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224971	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224972	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224973	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224974	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224975	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224976	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224977	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224978	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224979	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224980	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224981	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224982	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224983	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224984	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224985	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224986	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224987	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224988	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224989	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224990	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224991	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224992	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224993	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224994	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224995	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224996	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224997	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224998	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5224999	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225000	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225001	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225002	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225003	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225004	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225005	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225006	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225007	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225008	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225009	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225010	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225011	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225012	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225013	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225014	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225015	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225016	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225017	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225018	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225019	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225020	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225021	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225022	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225023	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225024	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225025	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225026	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225027	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225028	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225029	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225030	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5225031	PRJNA559052	Illumina MiSeq	united kingdom: hampshire, southampton	Europe and Northern America	V2-V3	stool
SRS5226392	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226394	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226395	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226397	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226398	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226399	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226401	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226402	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226403	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226404	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226405	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226406	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226407	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226408	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226409	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226410	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226411	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226412	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226413	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226414	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226415	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226417	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226418	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226419	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226420	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226421	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226422	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226423	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226424	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226428	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226429	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226430	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226431	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226432	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226433	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226435	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226436	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226437	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226439	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226440	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226441	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226445	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226446	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226448	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226449	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226450	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226451	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226452	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226453	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226454	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226457	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226458	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226459	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226460	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226461	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226462	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226463	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226464	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226465	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226466	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226468	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226469	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226470	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226472	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226473	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226474	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226475	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226476	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226477	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226478	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226479	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226480	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226481	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226482	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226484	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226485	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226486	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226487	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226488	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226489	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226490	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226491	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226492	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226494	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226495	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226496	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226498	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226499	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226501	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226503	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226504	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226505	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226506	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226507	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226508	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226509	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226510	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226512	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226513	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226516	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226517	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226518	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226519	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226521	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226522	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226523	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226526	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226527	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226528	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226529	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226530	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226531	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226532	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226533	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226534	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226535	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226536	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226537	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226538	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226539	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226540	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226542	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226545	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
SRS5226546	PRJNA559143	Illumina MiSeq	usa: new york	Europe and Northern America	V4	stool
